Date,PM2.5,PM10,NO2,CO,Ozone,City,AQI_PM2.5,AQI_PM10,AQI_NO2,AQI_CO,AQI_Ozone,AQI
2024-04-16,24.2,77.68,5.7,0.47,5.29,Chennai,40.333333333333336,77.68,7.125,23.5,5.29,77.68
2024-04-17,16.1,49.41,4.08,0.37,5.63,Chennai,26.833333333333336,49.41,5.1,18.5,5.63,49.41
2024-04-18,7.89,35.36,3.78,0.32,5.66,Chennai,13.15,35.36,4.725,16.0,5.66,35.36
2024-04-19,5.62,25.2,2.79,0.31,6.41,Chennai,9.366666666666667,25.2,3.4875,15.5,6.41,25.2
2024-04-20,8.01,29.27,3.02,0.31,7.74,Chennai,13.35,29.27,3.775,15.5,7.74,29.27
2024-04-21,4.96,22.7,2.97,0.31,6.3,Chennai,8.266666666666667,22.7,3.7125000000000004,15.5,6.3,22.7
2024-04-22,5.0,30.12,3.79,0.32,6.12,Chennai,8.333333333333334,30.12,4.7375,16.0,6.12,30.12
2024-04-23,5.73,31.67,5.12,0.72,5.85,Chennai,9.55,31.67,6.4,36.0,5.85,36.0
2024-04-24,8.87,37.52,5.49,0.56,5.62,Chennai,14.783333333333333,37.52,6.862500000000001,28.000000000000004,5.62,37.52
2024-04-25,4.66,31.6,4.44,0.49,4.9,Chennai,7.7666666666666675,31.6,5.550000000000001,24.5,4.9,31.6
2024-04-27,15.2,56.42,4.5,0.43,9.38,Chennai,25.333333333333332,56.42,5.625,21.5,9.38,56.42
2024-04-28,6.37,35.71,3.45,0.43,3.61,Chennai,10.616666666666667,35.71,4.3125,21.5,3.61,35.71
2024-04-29,5.73,27.51,3.38,0.42,3.85,Chennai,9.55,27.51,4.225,21.0,3.85,27.51
2024-04-30,5.33,36.27,3.06,0.35,3.55,Chennai,8.883333333333335,36.27,3.825,17.5,3.55,36.27
2024-05-01,10.59,40.7,3.66,0.37,5.38,Chennai,17.650000000000002,40.7,4.575,18.5,5.38,40.7
2024-05-02,9.14,45.59,3.37,0.3,6.11,Chennai,15.233333333333334,45.59,4.2125,15.0,6.11,45.59
2024-05-03,13.28,55.23,3.83,0.38,5.91,Chennai,22.133333333333333,55.23,4.7875,19.0,5.91,55.23
2024-05-04,9.81,44.06,4.76,0.43,8.16,Chennai,16.35,44.06,5.949999999999999,21.5,8.16,44.06
2024-05-05,11.55,46.39,3.3,0.4,5.07,Chennai,19.250000000000004,46.39,4.125,20.0,5.07,46.39
2024-05-06,13.17,52.06,4.33,0.44,5.45,Chennai,21.95,52.06,5.4125,22.0,5.45,52.06
2024-05-07,10.96,45.92,3.21,0.41,5.45,Chennai,18.26666666666667,45.92,4.0125,20.5,5.45,45.92
2024-05-08,11.2,41.36,4.25,0.4,6.48,Chennai,18.666666666666668,41.36,5.3125,20.0,6.48,41.36
2024-05-09,6.26,23.46,3.9,0.36,4.15,Chennai,10.433333333333334,23.46,4.875,18.0,4.15,23.46
2024-05-10,3.38,23.98,3.53,0.35,1.28,Chennai,5.633333333333334,23.98,4.4125,17.5,1.28,23.98
2024-05-11,5.0,26.4,2.18,0.38,7.16,Chennai,8.333333333333334,26.4,2.725,19.0,7.16,26.4
2024-05-12,3.33,23.19,1.2,0.46,6.87,Chennai,5.550000000000001,23.19,1.5,23.0,6.87,23.19
2024-05-13,6.79,37.49,1.65,0.4,7.72,Chennai,11.316666666666666,37.49,2.0625,20.0,7.72,37.49
2024-05-14,5.04,39.4,1.5,0.39,6.73,Chennai,8.4,39.4,1.875,19.5,6.73,39.4
2024-05-15,7.27,41.2,2.44,0.39,10.53,Chennai,12.116666666666667,41.2,3.05,19.5,10.53,41.2
2024-05-16,3.72,36.98,3.59,0.57,13.46,Chennai,6.2,36.98,4.4875,28.499999999999996,13.46,36.98
2024-05-17,9.51,28.39,5.63,0.57,5.99,Chennai,15.85,28.39,7.0375,28.499999999999996,5.99,28.499999999999996
2024-05-19,5.56,34.79,3.94,0.42,8.79,Chennai,9.266666666666666,34.79,4.925,21.0,8.79,34.79
2024-05-20,6.6,23.6,4.91,0.47,7.26,Chennai,11.0,23.6,6.1375,23.5,7.26,23.6
2024-05-21,4.52,16.87,3.99,0.42,13.29,Chennai,7.533333333333333,16.87,4.987500000000001,21.0,13.29,21.0
2024-05-22,9.22,32.52,3.64,0.4,5.17,Chennai,15.366666666666669,32.52,4.55,20.0,5.17,32.52
2024-05-24,20.35,60.82,6.36,0.89,7.95,Chennai,33.91666666666667,60.82,7.95,44.5,7.95,60.82
2024-05-25,26.32,80.65,5.54,0.6,5.32,Chennai,43.86666666666667,80.65,6.925,30.0,5.32,80.65
2024-05-26,22.72,92.08,4.92,0.45,34.95,Chennai,37.86666666666667,92.08,6.15,22.5,34.95,92.08
2024-05-27,24.8,90.2,4.63,1.8,18.15,Chennai,41.333333333333336,90.2,5.7875,89.11111111111111,18.15,90.2
2024-05-28,28.04,101.15,5.13,0.92,3.16,Chennai,46.733333333333334,101.09966442953021,6.4125,46.0,3.16,101.09966442953021
2024-05-29,21.85,88.58,5.09,0.96,2.44,Chennai,36.41666666666667,88.58,6.3625,48.0,2.44,88.58
2024-05-30,19.22,75.93,5.52,0.72,2.0,Chennai,32.03333333333333,75.93,6.8999999999999995,36.0,2.0,75.93
2024-06-01,18.46,63.31,3.86,0.76,10.75,Chennai,30.76666666666667,63.31,4.825,38.0,10.75,63.31
2024-06-02,18.54,67.75,4.42,0.56,6.44,Chennai,30.9,67.75,5.525,28.000000000000004,6.44,67.75
2024-06-03,15.88,48.03,6.2,0.35,8.89,Chennai,26.46666666666667,48.03,7.75,17.5,8.89,48.03
2024-06-04,21.4,61.33,4.81,0.47,12.16,Chennai,35.666666666666664,61.33,6.012499999999999,23.5,12.16,61.33
2024-06-05,14.9,39.22,6.05,0.58,13.46,Chennai,24.833333333333336,39.22,7.5625,28.999999999999996,13.46,39.22
2024-06-06,12.6,35.66,5.1,0.52,13.65,Chennai,21.0,35.66,6.375,26.0,13.65,35.66
2024-06-07,9.12,32.14,5.7,0.64,14.36,Chennai,15.2,32.14,7.125,32.0,14.36,32.14
2024-06-08,9.28,38.57,4.04,0.67,33.95,Chennai,15.466666666666667,38.57,5.05,33.5,33.95,38.57
2024-06-09,12.75,43.05,3.06,0.65,14.09,Chennai,21.25,43.05,3.825,32.5,14.09,43.05
2024-06-11,9.07,40.12,5.6,0.54,13.43,Chennai,15.116666666666667,40.12,7.0,27.0,13.43,40.12
2024-06-12,11.49,47.46,6.56,0.42,14.36,Chennai,19.150000000000002,47.46,8.2,21.0,14.36,47.46
2024-06-13,9.07,38.63,7.12,0.38,13.51,Chennai,15.116666666666667,38.63,8.9,19.0,13.51,38.63
2024-06-14,18.37,70.29,6.94,0.48,11.6,Chennai,30.61666666666667,70.29,8.675,24.0,11.6,70.29
2024-06-15,21.95,88.29,6.76,0.5,10.68,Chennai,36.583333333333336,88.29,8.45,25.0,10.68,88.29
2024-06-16,16.34,61.42,4.01,0.47,9.77,Chennai,27.233333333333334,61.42,5.012499999999999,23.5,9.77,61.42
2024-06-17,12.06,63.44,5.25,0.46,10.21,Chennai,20.1,63.44,6.5625,23.0,10.21,63.44
2024-06-18,43.02,76.41,6.93,0.63,9.51,Chennai,71.3096551724138,76.41,8.6625,31.5,9.51,76.41
2024-06-19,12.8,31.66,8.11,0.66,11.54,Chennai,21.333333333333336,31.66,10.1375,33.0,11.54,33.0
2024-06-20,14.16,39.1,6.78,0.65,11.82,Chennai,23.6,39.1,8.475,32.5,11.82,39.1
2024-06-21,16.12,48.03,6.54,0.7,11.86,Chennai,26.86666666666667,48.03,8.175,35.0,11.86,48.03
2024-06-22,16.38,52.41,5.29,0.67,11.64,Chennai,27.3,52.41,6.6125,33.5,11.64,52.41
2024-06-23,13.97,45.19,3.53,0.63,9.42,Chennai,23.283333333333335,45.19,4.4125,31.5,9.42,45.19
2024-06-24,10.74,53.77,5.65,0.64,10.73,Chennai,17.900000000000002,53.77,7.0625,32.0,10.73,53.77
2024-06-25,15.0,68.05,6.6,0.64,11.43,Chennai,25.0,68.05,8.25,32.0,11.43,68.05
2024-06-26,11.71,63.26,6.25,0.65,13.15,Chennai,19.51666666666667,63.26,7.8125,32.5,13.15,63.26
2024-06-27,13.03,77.17,6.9,0.65,13.38,Chennai,21.716666666666665,77.17,8.625,32.5,13.38,77.17
2024-06-28,14.36,82.27,5.46,0.6,12.92,Chennai,23.933333333333334,82.27,6.825,30.0,12.92,82.27
2024-06-29,16.67,86.44,4.27,0.63,12.23,Chennai,27.78333333333334,86.44,5.3374999999999995,31.5,12.23,86.44
2024-06-30,15.12,76.66,3.6,0.62,11.95,Chennai,25.2,76.66,4.5,31.0,11.95,76.66
2024-07-01,17.58,77.07,5.0,0.64,12.83,Chennai,29.299999999999997,77.07,6.25,32.0,12.83,77.07
2024-07-02,14.51,76.18,4.7,0.63,11.9,Chennai,24.183333333333334,76.18,5.875,31.5,11.9,76.18
2024-07-03,13.36,71.36,5.36,0.66,10.78,Chennai,22.266666666666666,71.36,6.7,33.0,10.78,71.36
2024-07-04,13.71,36.71,7.79,0.64,12.69,Chennai,22.85,36.71,9.7375,32.0,12.69,36.71
2024-07-06,25.22,84.51,10.72,0.86,17.37,Chennai,42.03333333333333,84.51,13.4,43.0,17.37,84.51
2024-07-07,10.53,40.25,5.56,0.67,14.13,Chennai,17.55,40.25,6.949999999999999,33.5,14.13,40.25
2024-07-09,17.72,60.57,9.52,0.76,13.93,Chennai,29.53333333333333,60.57,11.899999999999999,38.0,13.93,60.57
2024-07-10,14.08,55.22,4.77,0.67,11.73,Chennai,23.46666666666667,55.22,5.9624999999999995,33.5,11.73,55.22
2024-07-11,17.13,53.79,7.12,0.71,12.15,Chennai,28.55,53.79,8.9,35.5,12.15,53.79
2024-07-12,19.34,64.19,4.77,0.72,11.11,Chennai,32.233333333333334,64.19,5.9624999999999995,36.0,11.11,64.19
2024-07-13,13.6,48.55,5.88,0.68,13.7,Chennai,22.666666666666668,48.55,7.35,34.0,13.7,48.55
2024-07-14,19.88,49.49,6.2,0.75,13.67,Chennai,33.13333333333333,49.49,7.75,37.5,13.67,49.49
2024-07-15,7.05,20.45,4.89,0.7,15.18,Chennai,11.75,20.45,6.1125,35.0,15.18,35.0
2024-07-16,7.08,24.53,4.18,0.62,13.88,Chennai,11.8,24.53,5.225,31.0,13.88,31.0
2024-07-17,11.36,55.52,4.48,0.64,14.0,Chennai,18.933333333333334,55.52,5.6000000000000005,32.0,14.0,55.52
2024-07-18,9.53,75.15,4.34,0.61,14.73,Chennai,15.883333333333333,75.15,5.425,30.5,14.73,75.15
2024-07-19,8.49,34.35,3.93,0.59,14.24,Chennai,14.15,34.35,4.9125000000000005,29.5,14.24,34.35
2024-07-20,17.45,113.51,4.16,0.62,14.51,Chennai,29.083333333333332,109.3120134228188,5.2,31.0,14.51,109.3120134228188
2024-07-21,13.02,67.57,3.73,0.59,13.99,Chennai,21.7,67.57,4.6625,29.5,13.99,67.57
2024-07-22,15.76,90.73,5.49,0.66,13.46,Chennai,26.266666666666666,90.73,6.862500000000001,33.0,13.46,90.73
2024-07-23,10.43,63.74,5.07,0.71,16.43,Chennai,17.383333333333333,63.74,6.3375,35.5,16.43,63.74
2024-07-24,12.77,79.15,6.85,0.74,14.42,Chennai,21.283333333333335,79.15,8.5625,37.0,14.42,79.15
2024-07-25,10.62,67.74,5.03,0.67,14.07,Chennai,17.7,67.74,6.2875000000000005,33.5,14.07,67.74
2024-07-26,10.5,73.54,4.74,0.65,13.8,Chennai,17.5,73.54,5.925000000000001,32.5,13.8,73.54
2024-07-27,9.26,67.42,4.65,0.61,13.49,Chennai,15.433333333333334,67.42,5.8125,30.5,13.49,67.42
2024-07-28,12.53,74.09,3.53,0.62,13.58,Chennai,20.883333333333333,74.09,4.4125,31.0,13.58,74.09
2024-07-29,13.08,73.97,3.73,0.62,12.14,Chennai,21.8,73.97,4.6625,31.0,12.14,73.97
2024-07-30,18.47,87.82,5.33,0.67,11.35,Chennai,30.78333333333333,87.82,6.6625,33.5,11.35,87.82
2024-07-31,13.76,78.52,4.88,0.66,12.12,Chennai,22.933333333333334,78.52,6.1,33.0,12.12,78.52
2024-08-01,18.75,89.28,3.96,0.65,10.84,Chennai,31.25,89.28,4.95,32.5,10.84,89.28
2024-08-02,20.87,77.53,5.2,0.69,11.63,Chennai,34.78333333333334,77.53,6.5,34.5,11.63,77.53
2024-08-03,14.32,46.7,5.44,0.71,13.71,Chennai,23.866666666666667,46.7,6.800000000000001,35.5,13.71,46.7
2024-08-04,9.15,28.02,4.86,0.69,12.09,Chennai,15.250000000000002,28.02,6.075,34.5,12.09,34.5
2024-08-05,11.88,36.1,4.9,0.73,12.21,Chennai,19.8,36.1,6.125,36.5,12.21,36.5
2024-08-06,6.38,31.67,5.58,0.67,12.1,Chennai,10.633333333333333,31.67,6.975,33.5,12.1,33.5
2024-08-07,8.09,30.24,5.88,0.76,12.08,Chennai,13.483333333333334,30.24,7.35,38.0,12.08,38.0
2024-08-08,7.19,25.79,4.25,0.7,13.31,Chennai,11.983333333333334,25.79,5.3125,35.0,13.31,35.0
2024-08-09,7.91,37.42,4.4,0.68,11.79,Chennai,13.183333333333334,37.42,5.5,34.0,11.79,37.42
2024-08-10,11.39,36.26,3.72,0.68,8.8,Chennai,18.983333333333334,36.26,4.65,34.0,8.8,36.26
2024-08-11,9.07,44.43,3.24,0.65,7.62,Chennai,15.116666666666667,44.43,4.050000000000001,32.5,7.62,44.43
2024-08-12,7.27,35.42,3.92,0.66,8.64,Chennai,12.116666666666667,35.42,4.9,33.0,8.64,35.42
2024-08-13,5.56,47.49,3.51,0.64,12.98,Chennai,9.266666666666666,47.49,4.387499999999999,32.0,12.98,47.49
2024-08-14,4.0,32.01,2.25,0.58,15.19,Chennai,6.666666666666667,32.01,2.8125,28.999999999999996,15.19,32.01
2024-08-15,4.43,17.0,2.93,0.57,14.9,Chennai,7.383333333333333,17.0,3.6625,28.499999999999996,14.9,28.499999999999996
2024-08-16,3.0,32.97,2.28,0.56,14.12,Chennai,5.0,32.97,2.8499999999999996,28.000000000000004,14.12,32.97
2024-08-17,3.46,34.01,2.06,0.56,14.06,Chennai,5.766666666666667,34.01,2.575,28.000000000000004,14.06,34.01
2024-08-18,8.55,38.39,2.2,0.57,12.03,Chennai,14.250000000000002,38.39,2.75,28.499999999999996,12.03,38.39
2024-08-19,9.25,42.92,2.56,0.59,12.69,Chennai,15.416666666666668,42.92,3.2,29.5,12.69,42.92
2024-08-20,8.63,41.2,2.98,0.59,12.72,Chennai,14.383333333333335,41.2,3.725,29.5,12.72,41.2
2024-08-21,4.83,46.91,2.86,0.58,13.86,Chennai,8.05,46.91,3.5749999999999997,28.999999999999996,13.86,46.91
2024-08-23,10.33,47.09,3.66,0.62,11.96,Chennai,17.21666666666667,47.09,4.575,31.0,11.96,47.09
2024-08-24,11.31,60.33,3.32,0.61,12.8,Chennai,18.85,60.33,4.1499999999999995,30.5,12.8,60.33
2024-08-25,10.13,80.26,3.04,0.61,13.83,Chennai,16.883333333333336,80.26,3.8,30.5,13.83,80.26
2024-08-26,9.82,61.25,3.96,0.62,12.7,Chennai,16.366666666666667,61.25,4.95,31.0,12.7,61.25
2024-08-27,11.1,65.81,4.81,0.65,11.82,Chennai,18.5,65.81,6.012499999999999,32.5,11.82,65.81
2024-08-28,14.89,57.45,6.98,0.74,13.72,Chennai,24.81666666666667,57.45,8.725000000000001,37.0,13.72,57.45
2024-08-29,13.65,53.28,5.28,0.68,16.54,Chennai,22.75,53.28,6.6000000000000005,34.0,16.54,53.28
2024-08-30,14.69,66.14,5.45,0.68,14.21,Chennai,24.483333333333334,66.14,6.8125,34.0,14.21,66.14
2024-08-31,13.9,44.69,6.21,0.67,14.53,Chennai,23.166666666666668,44.69,7.7625,33.5,14.53,44.69
2024-09-01,14.25,49.89,4.95,0.69,15.01,Chennai,23.75,49.89,6.1875,34.5,15.01,49.89
2024-09-02,15.19,57.34,4.1,0.67,12.45,Chennai,25.316666666666666,57.34,5.125,33.5,12.45,57.34
2024-09-03,18.77,59.72,5.64,0.69,13.47,Chennai,31.283333333333335,59.72,7.05,34.5,13.47,59.72
2024-09-04,21.16,62.84,6.54,0.74,14.0,Chennai,35.266666666666666,62.84,8.175,37.0,14.0,62.84
2024-09-05,20.01,74.7,4.68,0.67,13.45,Chennai,33.35,74.7,5.85,33.5,13.45,74.7
2024-09-06,21.27,74.16,7.47,0.78,13.78,Chennai,35.45,74.16,9.3375,39.0,13.78,74.16
2024-09-07,18.66,59.38,5.12,0.76,15.49,Chennai,31.1,59.38,6.4,38.0,15.49,59.38
2024-09-08,21.22,59.34,4.64,0.68,14.37,Chennai,35.36666666666667,59.34,5.8,34.0,14.37,59.34
2024-09-09,16.96,70.35,4.18,0.68,15.0,Chennai,28.26666666666667,70.35,5.225,34.0,15.0,70.35
2024-09-10,41.17,70.91,4.91,0.64,14.73,Chennai,68.18379310344828,70.91,6.1375,32.0,14.73,70.91
2024-09-12,15.1,72.03,4.6,0.63,12.16,Chennai,25.166666666666668,72.03,5.75,31.5,12.16,72.03
2024-09-13,17.19,67.05,3.98,0.64,11.8,Chennai,28.650000000000002,67.05,4.975,32.0,11.8,67.05
2024-09-14,15.55,61.14,3.32,0.63,10.09,Chennai,25.916666666666668,61.14,4.1499999999999995,31.5,10.09,61.14
2024-09-15,18.74,68.28,3.8,0.64,9.7,Chennai,31.23333333333333,68.28,4.75,32.0,9.7,68.28
2024-09-16,15.19,75.94,4.88,0.63,9.37,Chennai,25.316666666666666,75.94,6.1,31.5,9.37,75.94
2024-09-17,14.03,58.22,4.94,0.62,10.7,Chennai,23.383333333333333,58.22,6.175000000000001,31.0,10.7,58.22
2024-09-18,18.59,62.32,3.62,0.65,8.08,Chennai,30.983333333333334,62.32,4.525,32.5,8.08,62.32
2024-09-20,37.0,106.52,5.57,0.77,8.68,Chennai,61.13793103448276,104.66765100671141,6.9625,38.5,8.68,104.66765100671141
2024-09-21,19.45,41.95,5.4,0.69,10.46,Chennai,32.416666666666664,41.95,6.75,34.5,10.46,41.95
2024-09-22,19.85,47.33,4.64,0.71,11.15,Chennai,33.083333333333336,47.33,5.8,35.5,11.15,47.33
2024-09-23,19.75,57.67,5.51,0.71,10.47,Chennai,32.91666666666667,57.67,6.887499999999999,35.5,10.47,57.67
2024-09-24,16.75,32.43,6.81,0.72,12.29,Chennai,27.916666666666668,32.43,8.5125,36.0,12.29,36.0
2024-09-25,12.39,29.5,4.54,0.69,12.25,Chennai,20.650000000000002,29.5,5.675,34.5,12.25,34.5
2024-09-26,14.45,37.74,6.21,0.72,12.69,Chennai,24.083333333333332,37.74,7.7625,36.0,12.69,37.74
2024-09-27,16.77,46.63,5.64,0.75,14.09,Chennai,27.95,46.63,7.05,37.5,14.09,46.63
2024-09-29,4.23,18.9,2.07,0.6,16.27,Chennai,7.050000000000001,18.9,2.5875,30.0,16.27,30.0
2024-09-30,9.33,26.08,2.28,0.59,16.14,Chennai,15.55,26.08,2.8499999999999996,29.5,16.14,29.5
2024-10-01,7.75,25.17,2.75,0.6,16.3,Chennai,12.916666666666668,25.17,3.4375,30.0,16.3,30.0
2024-10-02,12.42,34.9,2.44,0.61,15.36,Chennai,20.7,34.9,3.05,30.5,15.36,34.9
2024-10-03,25.09,56.89,5.73,0.71,13.46,Chennai,41.81666666666667,56.89,7.1625000000000005,35.5,13.46,56.89
2024-10-04,22.95,40.09,4.32,0.74,12.43,Chennai,38.25,40.09,5.4,37.0,12.43,40.09
2024-10-05,25.7,47.1,4.65,0.8,12.1,Chennai,42.833333333333336,47.1,5.8125,40.0,12.1,47.1
2024-10-06,33.16,58.95,5.02,0.82,11.51,Chennai,54.64965517241379,58.95,6.2749999999999995,41.0,11.51,58.95
2024-10-07,22.6,41.54,3.75,0.66,8.52,Chennai,37.66666666666667,41.54,4.6875,33.0,8.52,41.54
2024-10-08,14.6,29.57,4.26,0.65,11.99,Chennai,24.333333333333332,29.57,5.324999999999999,32.5,11.99,32.5
